Timestamp,1. Umur anda (sila nyatakan),2. Kaum,3. Agama,4. Negeri Tempat Mengundi,Negeri,5. Bil elektrik bulan terakhir anda,6. Tahap pendidikan tertinggi anda,7. Adakah anda pengundi berdaftar?,8. Media sosial di Internet merupakan sumber maklumat utama saya mengenai isu semasa berbanding media cetak dan televisyen.,9. Dasar Transformasi Nasional yang diperkenalkan kerajaan mampu membawa kemakmuran kepada negara pada masa depan.,10. Tun Mahathir Mohamad adalah negarawan ulung negara.,11. Pilihan Raya Umum Ke 14 akan memberi sinar perubahan baharu kepada politik dan ekonomi Malaysia.,12. Cukai GST harus dikekalkan bagi menjamin pembangunan negara yang berterusan.,13. Isu agama dan kaum perlu diberi perhatian utama berbanding ekonomi dan pembangunan.,14. Bagaimana anda menilai pencapaian Datuk Seri Najib Tun Razak sebagai Perdana Menteri ?,"15. Sekiranya Pilihanraya Umum (PRU) diadakan esok,parti mana yang akan anda pilih?"
4/8/2018 22:24:18,45,Cina,Islam,Sarawak,Sarawak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:25:59,62,Melayu,Islam,Sarawak,Sarawak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:26:00,34,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:26:33,65,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:28:59,31,India,Hindu,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
4/8/2018 22:31:34,33,Melayu,Islam,Kuala Lumpur ,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/8/2018 22:33:49,35,Cina,Buddha,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Tidak,Tidak Pasti,Ya,Tidak,Puas Hati,Tidak Pasti
4/8/2018 22:34:38,36,Melayu,Islam,KL,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:35:27,72,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Puas Hati,Tidak Pasti
4/8/2018 22:35:32,52,Lain-lain,Islam,Sabah,Sabah,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:40:19,39,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:43:10,38,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Tidak,Ya,Ya,Tidak Puas Hati,Tidak Pasti
4/8/2018 22:44:12,37,Melayu,Islam,Kl,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:46:06,36,Melayu,Islam,selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:48:37,40,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 22:51:17,38,Melayu,Islam,Kuala lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:54:30,38,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:56:15,40,India,Hindu,Selangor ,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:56:33,42,Melayu,Islam,Johor ,Johor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:56:41,56,Lain-lain,Lain-lain,Sarawak,Sarawak,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Tidak Pasti,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:57:03,37,Melayu,Islam,Negeri sembilan,Negeri Sembilan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 22:57:52,43,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:58:04,58,Melayu,Islam,Kelantan ,Kelantan,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 23:00:30,33,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/8/2018 23:01:13,39,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:04:57,24,Lain-lain,Kristian,SARAWAK,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Tidak,Tidak,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 23:07:31,34,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:07:36,70,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 23:09:47,40,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Pas dan Gabungan nya
4/8/2018 23:09:51,33,Melayu,Islam,selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:13:24,39,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:13:40,39,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:16:52,40,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 23:20:38,27,Melayu,Islam,sarawak,Sarawak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 23:24:24,69,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 23:28:51,38,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 23:29:32,21,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
4/8/2018 23:32:33,35,Cina,Buddha,KL,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 0:05:03,45,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 0:05:16,44,Melayu,Islam,selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 0:12:40,45,Melayu,Islam,Sabah,Sabah,RM 301 - RM 500,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 0:24:22,48,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Tidak Puas Hati,Barisan Nasional (BN)
4/9/2018 0:27:44,44,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 2:23:45,34,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 5:07:12,32,Melayu,Islam,Kedah,Kedah,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 5:28:06,39,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Puas Hati,Tidak Pasti
4/9/2018 5:31:32,42,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/9/2018 5:46:15,21,Lain-lain,Kristian,Kuching,Sarawak,RM 0 - RM 100,STPM atau setaraf,Tidak,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 6:01:35,33,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 6:05:14,36,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 6:07:53,43,Melayu,Islam,Terengganu,Terengganu,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak Pasti,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 7:00:02,60,Melayu,Islam,"Seremban, Negeri Sembilan",Negeri Sembilan,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 7:02:05,67,Melayu,Islam,Johor,Johor,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 7:09:10,35,Lain-lain,Islam,Sabah,Sabah,RM 0 - RM 100,STPM atau setaraf,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 7:12:50,35,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 7:13:38,20,Lain-lain,Islam,Labuan,Labuan,RM 101 - RM 300,SPM/SPMV atau setaraf,Tidak,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Pakatan Harapan (PH)
4/9/2018 7:14:20,32,Lain-lain,Islam,Sarawak,Sarawak,RM 301 - RM 500,Diploma / Sijil,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak,Puas Hati,Tidak Pasti
4/9/2018 7:16:44,38,Lain-lain,Kristian,Sabah,Sabah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Puas Hati,Tidak Pasti
4/9/2018 7:17:49,56,Lain-lain,Kristian,Sabah,Sabah,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 7:29:53,29,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Tidak,Tidak Pasti,Ya,Tidak Puas Hati,Tidak Pasti
4/9/2018 7:43:17,26,Melayu,Islam,Sarawak,Sarawak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak,Tidak Pasti,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 7:49:11,28,Melayu,Islam,Labuan,Labuan,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Pakatan Harapan (PH)
4/9/2018 7:52:11,26,Lain-lain,Islam,Keningau ,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 8:01:34,45,Melayu,Islam,Johor ,Johor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 8:01:56,45,Melayu,Islam,Johor ,Johor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 8:03:30,33,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 8:06:20,34,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 8:08:02,28,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 8:23:59,38,Cina,Buddha,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak,Ya,Tidak,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 8:25:14,27,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Tidak,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 8:27:56,58,Melayu,Islam,Johot,Johor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Tidak Pasti,Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 9:04:22,36,Melayu,Islam,SARAWAK ,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/9/2018 9:08:40,35,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 9:20:19,26,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak,Puas Hati,Tidak Pasti
4/9/2018 10:05:52,34,India,Hindu,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Tidak,Tidak,Tidak Pasti,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 11:11:06,32,Cina,Buddha,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/9/2018 11:12:58,29,India,Hindu,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak,Tidak,Ya,Amat Puas Hati,Tidak Pasti
4/9/2018 11:15:49,26,India,Hindu,selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 13:18:02,20,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Diploma / Sijil,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak,Ya,Amat Puas Hati,Tidak Pasti
4/9/2018 13:18:22,22,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Diploma / Sijil,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 13:18:35,22,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/9/2018 13:18:50,22,Melayu,Islam,Kuala lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 13:19:05,20,Lain-lain,Islam,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Tidak Pasti
4/9/2018 13:20:38,22,Melayu,Islam,TERENGGANU,Terengganu,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 13:30:22,21,Cina,Taoisme,Pahang,Pahang,RM 101 - RM 300,STPM atau setaraf,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 13:36:42,26,Melayu,Islam,Sarawak,Sarawak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak,Tidak Pasti,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 15:51:18,32,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
4/9/2018 15:58:42,30,Melayu,Islam,Sgor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 16:03:36,55,Melayu,Islam,Sabah,Sabah,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 17:42:42,40,Melayu,Islam,Melaka,Melaka,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Tidak,Ya,Ya,Tidak Pasti,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 18:11:45,54,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 18:20:10,37,Melayu,Islam,Johor,Johor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 19:05:36,30,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 19:19:53,31,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 19:52:03,31,Melayu,Islam,Kl,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/9/2018 20:09:09,23,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,STPM atau setaraf,Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Amat Puas Hati,Barisan Nasional (BN)
4/9/2018 20:33:49,30,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
4/9/2018 20:40:23,31,India,Hindu,Negeri Sembilan ,Negeri Sembilan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Puas Hati,Tidak Pasti
4/9/2018 20:44:46,31,Melayu,Islam,Pahang,Pahang,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 21:05:46,50,Melayu,Islam,Kelantan ,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 21:05:52,31,Melayu,Islam,Negeri sembilan,Negeri Sembilan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/9/2018 21:05:54,50,Melayu,Islam,Kelantan ,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 21:06:02,50,Melayu,Islam,Kelantan ,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 21:12:00,32,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/9/2018 21:35:01,30,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Barisan Nasional (BN)
4/10/2018 13:13:05,60,India,Hindu,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Tidak,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/10/2018 15:56:57,53,Melayu,Islam,Kedah,Kedah,RM 301 - RM 500,Diploma / Sijil,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/10/2018 16:03:44,30,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/10/2018 17:27:32,58,Melayu,Islam,Negeri Sembilan,Negeri Sembilan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/10/2018 18:06:39,43,Melayu,Islam,Shah alam,Selangor,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/11/2018 0:11:14,23,Melayu,Islam,Selangor ,Selangor,RM 500 dan lebih,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/11/2018 8:57:14,22,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
